id,POI/street
27039,pak jack/warung bakmi
27040,/kel . medan
27041,/pon indah
27042,/jati mak
27043,/ss baru
27044,/pot rambut sandat
27045,/dukuh raya
27046,/tol jaka
27047,/
27048,/natural nusant pt
27049,/ud . cicih
27050,/
27051,/shavin . cv got roy
27052,/sad combinatama
27053,timur rth blambangan/
27054,/kli fisiot ahmad dah
27055,sultan adam/
27056,/gandul kru
27057,accu sinar/
27058,/
27059,/gun sah 8 gunung sahari
27060,/insi jua
27061,titik nol indonesia setia/
27062,/has ash
27063,/bri unit banyum
27064,/
27065,/jl . alfa cika
27066,/kel . medan
27067,/
27068,/haji mus cilangkap cipayung
27069,/pandak gede
27070,perumahan kft blok/
27071,yusuf 88/
27072,pondok bambu/
27073,/gir gir v 472
27074,/
27075,/sunan
27076,/lembo lembo
27077,/warung urang gang sehat
27078,perum bci/
27079,/usm no
27080,/
27081,/krian imam
27082,/
27083,/
27084,/
27085,/gg . jambu jawi luar
27086,/mie ayam sams bandung kidul
27087,/btn cabalu blok no .
27088,/
27089,/bengkel bubut las
27090,/kampung bandar
27091,/raya cileu
27092,/asrama brimob no .
27093,wartel hana/
27094,poris indah/
27095,/jend . sudi no
27096,( upu )/batangkaluku btn gowa lestari
27097,/
27098,toko abu/
27099,/gang 5
27100,/rung menan
27101,/raya singaraja-
27102,/man jend sudi
27103,perum taman/jl . gunung guntur
27104,tebing karya mandiri/
27105,/nyoman sari
27106,/raya bat - buk ampang gadang
27107,tegal sari/dok aries
27108,/
27109,tk dharma/
27110,/rung bar x
27111,haji ahmad/
27112,/
27113,/
27114,/ayam geprek
27115,/
27116,duri kosambi/gg . g
27117,/
27118,/
27119,/bank sam
27120,/
27121,/bam banjar
27122,/war djag
27123,pangkalan masyhur/
27124,/jl . tuanku tambusai pt .
27125,/kel .
27126,/
27127,/bunga
27128,/dbs sul iska muda
27129,/gg . kelu 2
27130,perumahan antam/
27131,/asemdoyong jl . juru
27132,perintis no/
27133,/gluck home jl . sukaresmi no.15
27134,/pangauban raya
27135,"sumber rejeki/raya lon ,"
27136,/g. obos gg . jekan raya
27137,/tung jaya . cv - bali
27138,/m.g . manu
27139,/jl . karya baru kel . parit
27140,/tk dha wanita
27141,/mogot 101
27142,t. b./
27143,/keramas mum 80581 belah
27144,toko sabun/her zieva
27145,/baros komp sen raya
27146,/
27147,/
27148,/meruya selatan gun
27149,/raya kar anyar
27150,surya bakti/
27151,tengkerang selatan/gg . ac
27152,/
27153,/
27154,/meruya selatan putri tung
27155,/kantor bappeda
27156,/margahayu raya
27157,/
27158,/pt multipolar
27159,/
27160,/
27161,( ltc/jl hayam wuruk glo gfi rt
27162,/
27163,/kel .
27164,/
27165,/kem 28 rt
27166,/
27167,/
27168,/
27169,ngiden jangkungan timur xii/kel . ngin
27170,/
27171,/
27172,/
27173,timur medan/edy ira
27174,/war makan triple '
27175,taman holis/jl . cigondewah rahayu
27176,/gading lebak
27177,teru ciku baru/
27178,/pintu ii
27179,taluk sye bur no/
27180,nuri bint utama/
27181,/umban sari jl . padat karya
27182,/kejak iv
27183,/swan pt
27184,/nadha par bang baru
27185,/dr . sut
27186,/gg . l
27187,suro 8/
27188,toko cat/
27189,/
27190,/qori celuller
27191,/
27192,/
27193,yaya imdad/
27194,/ver levis kurnia
27195,/sema raya
27196,/kantor kepala
27197,/jemur anda kel .
27198,/nasi gor 66
27199,/kerta raya
27200,/no .
27201,/gandaria selatan
27202,/sla riy
27203,/gang hikmah
27204,/jamur tiram linda
27205,/asian high
27206,/ama penggilingan
27207,/
27208,/pul yapen raya
27209,/bengkel barli
27210,/raya sei sungai raya
27211,suka mulya/
27212,/
27213,/
27214,"/raya ngawi ,"
27215,/menin raya
27216,/ged 3r
27217,/
27218,twins cell/
27219,/jl . kp . baru jl . ki hajar
27220,/jl . w2 gg .
27221,/gg . bah bukit jekan raya
27222,/raya man
27223,/jend sudirman 55
27224,/war nasi mama pin raya
27225,/
27226,/
27227,/
27228,/gg . fam
27229,/bank v
27230,/kebon baru
27231,/kalibakung jln
27232,musi 101/
27233,/jatikarya damai
27234,/
27235,sumur batu sinar/sentosa . mas barat
27236,/sem
27237,/
27238,/j da mog jl . de sema
27239,/gayungan pasar
27240,/gedong meneng kel lada raya
27241,/om dut nasi goreng
27242,/ben mer wonocolo
27243,/gg . 13
27244,/
27245,sukaharja alen dir no/
27246,/
27247,/del tower lantai
27248,/
27249,/bakso rara
27250,/kendangsari raya
27251,/bulusan bulu viii
27252,tugu selatan/gg . puske
27253,/
27254,/raya mas ubud
27255,/uncu jaya
27256,toko anto/
27257,/
27258,/kena iii
27259,/pen timur ii
27260,/jaya .
27261,super model/
27262,/
27263,/pen dasan agung baru
27264,/jalan griya
27265,/natasha skin clinic jl patimura ruko
27266,/gg . ang
27267,/cen drain 80 kedaung kali
27268,/jatibening baru
27269,/kel .
27270,/mandala iii medan denai
27271,sd neg gamping iv/
27272,pasar lama/
27273,/jogja -
27274,/jemb besi pos indonesia
27275,paninggilan suka/
27276,/
27277,sumerta kelod denpasar/agung tre 139
27278,/landak baru
27279,/bengkel motor cat
27280,/
27281,/raya pengas c4
27282,/gg . kena
27283,/
27284,pangkalan masyhur/
27285,/gg . kur beliung pontianak
27286,permata bank/
27287,dk menan/
27288,/a. raya
27289,/muha keng 2 tanjung
27290,/sela raya 100
27291,/gun bul
27292,timur nurul/
27293,perum ban/kel .
27294,timur 2/
27295,/watch studio
27296,/jl . aria
27297,taman nilam/
27298,sema 7/
27299,/kp gunung picung
27300,/ramb no
27301,selamat lor darma/
27302,petukangan utara/
27303,/
27304,/arja no
27305,/dukutalit jl . kh . dewan
27306,/gg . ki
27307,/gg . jabon
27308,/nasi gor al - bar
27309,/gg . wasis
27310,/
27311,/
27312,/gg . xv kemuteran gresik
27313,/wisata bukit
27314,/gunung putri
27315,perum bmi 12/
27316,/ben coin pin ranti
27317,pekojan bande/
27318,/klinik ghanissa jl pancasila
27319,/
27320,/
27321,/benoa nusa dua
27322,/gg . 6
27323,/flamb vi
27324,/raya jat no
27325,widy kur/
27326,/nag 91 pasanggrahan
27327,toko asoka/nan 2
27328,/pinr raya raya biring
27329,/elok kito
27330,/raya cis
27331,/cia motor
27332,toko muh selan desa/
27333,/man 90 kediri
27334,serba usa mutmaimunah/
27335,/kremba jaya kel .
27336,/
27337,/dho des sar gagak raya
27338,/pet bin 2
27339,tk islam/
27340,/
27341,perum ambar/
27342,/rawa buntu
27343,kebon jeruk/gg . mi
27344,/hpl cell meunasah
27345,/jemb besi raya mie kocok bandung
27346,/mush subulus salam
27347,/mrt dukuh atas
27348,/puri gad raya
27349,/dok set
27350,/tanjung
27351,utan kayu/
27352,/tanjung rhu sun rokan
27353,/
27354,/
27355,kebay lama/grogol utara raya
27356,/kantor kecam
27357,pangkas ram rapih/
27358,sunan sedayu/kel .
27359,prima utama/
27360,/haji
27361,/bukit sangkal bak
27362,/agung 108
27363,nusa indah/happy kids
27364,/kawasan industri
27365,pd sinar/
27366,/granit kum
27367,/pulo gadung
27368,/
27369,/
27370,/
27371,/
27372,timur kel . dewi/
27373,/gg . swad gunung terang
27374,/gg . h. moh . nur no
27375,/iii no
27376,/kel .
27377,/
27378,w. r. supra/
27379,/budi raya
27380,toko triy/
27381,/war uu
27382,/jl . perintis kemerdekaan
27383,/arab viii
27384,/mas blok
27385,/pla donom i
27386,tengg mej/
27387,/sanja
27388,/wisma suryake
27389,pura batur/
27390,/pangay no
27391,/kebo iwa
27392,/andi iska
27393,/kampung perigi
27394,/
27395,/kebayoran lama sul
27396,/
27397,toko bu jum/
27398,/ari jaya ach suka jaya
27399,/ang cik telukbetung
27400,/ujung
27401,/kan pendid &
27402,yogen fruz/
27403,/
27404,/green diam
27405,/bumi mas i
27406,/pisa raden
27407,/beng mobil dan motor
27408,/mayj jl . mt . hary
27409,/
27410,/
27411,/gerbang permai pamengkang . gang buntu no.6 . kec mundu . kab
27412,/
27413,/
27414,/
27415,/
27416,/trio bus
27417,timur xvi no/rung asri timur
27418,/
27419,/gg .
27420,/
27421,/kel . bougen raya
27422,/gg . suka i
27423,komplek bppt/
27424,/gg . kelu
27425,/
27426,/
27427,/tamalanrea
27428,/president university jl . ki hajar
27429,ds.ngi kec.ngi/ngimbang lapangan
27430,/tow komang
27431,/bung ii ulu jakabaring
27432,ah nasu/
27433,/jl . m.h .
27434,/brawi bantarjati bogor
27435,/arg 17
27436,/gang rah
27437,/balai banjar
27438,/vih avalokit tanj
27439,/multi mar
27440,/jin 12 krembangan
27441,/kali 100
27442,/mas daru ciputat
27443,/rizki motor agung karangrau
27444,/mela collec
27445,pulo brayan/
27446,perum lubuk/
27447,/raya cire cili
27448,/
27449,/aspen residence jl . rs . fatmawati raya
27450,/dok gigi laniwati
27451,/jalan
27452,/
27453,/kre raya bogor utara
27454,plataran bromo/
27455,/biak 67
27456,/rx kitchen
27457,si gura gura/
27458,/jend ahmad yani happi celuler
27459,/bany motor
27460,/haji abd laman kel .
27461,masjid al/- muhajirin
27462,/
27463,tata praja/
27464,/kadia lare
27465,52 lantai/jl gatot
27466,safana net/timur raya
27467,/
27468,"/tua tamb ,"
27469,/gang posai kel .
27470,/
27471,/gg . c
27472,/grogol selatan rawa
27473,/raya maru
27474,/
27475,/
27476,/
27477,/lest segar raya
27478,/ir . sut
27479,/bes besuki
27480,/duri kepa komp
27481,jaya indo/
27482,/kup barat
27483,/
27484,/
27485,/
27486,/nol indonesia
27487,/nat 2
27488,/
27489,/
27490,"/raya sela ,"
27491,/kampung wisata
27492,/hm soeh
27493,/
27494,/
27495,/gg . iv
27496,pondok ampera no/
27497,/
27498,fira book/
27499,/karangmalang kar
27500,tak nursa/
27501,/bdg penin pradahkalikendal
27502,toko padi/mas boule raya
27503,/pucung kel
27504,/nua pesa kel . pesanggrahan
27505,perum raf/
27506,/
27507,/jl . raya pajaj jl
27508,/ten iv 8 mulyorejo
27509,/
27510,/k.h.ahmad dah
27511,/jelambar baru bud raya
27512,/war sate solo pak bejo
27513,pengadegan pen timur iv/
27514,/
27515,/war soto dan lotek bu
27516,sposa wedd/
27517,/cust vill kel .
27518,/warung bu suntik
27519,/jl . taman puspa iv
27520,timur cempaka/
27521,/kli mar
27522,/jl . pakal sumberan baru
27523,/
27524,tukad bal 455/
27525,/
27526,/gun krakatau 4
27527,/peru raya
27528,/jaya maspion permata cluster
27529,/
27530,/go shop
27531,/masa uda
27532,/
27533,/sun per raya agung kel .
27534,suka mena no/war semb mba nisa
27535,/
27536,/
27537,/
27538,/pul pulo gebang
27539,/raya pan pangalengan
27540,toko semb/
27541,/
27542,/
27543,/mie ayam bakso
27544,/
27545,/lkp yatba yayasan
27546,/pos ciruas
27547,pasur lor pasuruhan lor/
27548,/plat n
27549,sd negeri sungai/
27550,/pemuk baru i
27551,/batu aji batam
27552,/
27553,/
27554,/
27555,sd inp/
27556,/success
27557,/
27558,/
27559,/
27560,/ketileng nn
27561,ment kar/
27562,perumahan roswood serua raya bukit/. jl
27563,/alba raya
27564,/u.d . ibu ruslan
27565,/
27566,/
27567,mesjid al -/
27568,/gg . dah
27569,/jawi sejarah
27570,/ibu ida
27571,/sale gg .
27572,/perum kotabaru
27573,/jela barat
27574,/oti raya 161 kampung
27575,/
27576,yos suda/telukbetung
27577,/nusaw 68 kemiri
27578,yos suda/kel .
27579,/kap jumh
27580,susukan asmin/
27581,toko nunung yoyon/
27582,paledang cika/
27583,/agung raya
27584,toko alat/
27585,/ardirejo jl . jend jl . ahmad yani
27586,/ar sant 32
27587,/
27588,/
27589,/pajaj timur 2
27590,/sah raya
27591,/graha tirta ngingas waru
27592,/babakan baba dua no
27593,sekip may 2/
27594,/juragan pancing
27595,/mappala jl . iii stp no 109
27596,/way mengaku kan
27597,/balai batimah
27598,/belim 2
27599,/
27600,/
27601,/
27602,"/raya semp ,"
27603,/
27604,/
27605,/jl merdeka raya
27606,/gg . 1
27607,/cik raya
27608,toko kaca/
27609,/
27610,timor raya/
27611,/pada suka chin food
27612,tukad panc puri klod puri klod/pan dauh
27613,/majalengka kulon k.h.a
27614,/par 102c purwantoro blimbing
27615,/
27616,/jl . leng kulon
27617,/warung nasi dewi
27618,mli 35/
27619,/ja v e
27620,salon bbs/
27621,/apartemen kalibata city
27622,pejaten barat mim/
27623,perumahan wahana/
27624,/juliyendiz wedding pondok spa tradisional
27625,/
27626,/mas nurul hida
27627,musholla leuwid/
27628,/jl . jend sudi
27629,/aren jaya
27630,/medan bela pt medan
27631,pakis tirto/
27632,/up . pak
27633,/abdul syu no
27634,/jalan iskandar
27635,/al - hidayah
27636,timur raya kayu/cakung
27637,safir viii/
27638,timur batu merah/gg . buntu
27639,/ang 3
27640,/kan desa kabas
27641,/jl pangeran ratu blok
27642,/kan kep desa
27643,/jl . gatot koco gg .
27644,/raya cipanji -
27645,/
27646,/gang jagung
27647,/pin jt 1
27648,dupak kel ./
27649,/
27650,/grand ball
27651,/
27652,mel indah/
27653,yama sejah/
27654,/bonto duri
27655,/rus motor pemu susut
27656,simp ranug/
27657,/gemarang tgp
27658,/grogol raya
27659,/pt emsonic jl . timor blok
27660,/kel .
27661,/asi high d. iii ilir timur i
27662,taman cih/
27663,/
27664,soek hatta rancasari/
27665,harum miniatur/
27666,/stasiun mangga besar jl karang anyar
27667,/
27668,mixs village/
27669,/burikan bha 66
27670,tidar utara/
27671,/
27672,selatan kelompok/jl prof . dr . bahar
27673,/sela kel .
27674,/lanud atang
27675,/lor amp
27676,/fitri fash
27677,/war semanggi cak
27678,/jl . taman ratu raya bb2 no
27679,/
27680,ah nasu/aneka indah
27681,/apartemen gateway
27682,salam bojong/
27683,/cur induk
27684,/mas nahdlatul ulama
27685,/kleng i
27686,/balang baru
27687,super for motor/
27688,nomor nya/
27689,/gun sran karangwangkal
27690,/menteng atas ment
27691,sumerta kelod/
27692,/muja komp
27693,/man dua raya
27694,sla riy makamhaji/wedd rindi&toha gedung serba
27695,mel 8/
27696,/haji jeni kebayoran baru
27697,/kel .
27698,/
27699,pejaten barat/
27700,/kantor kelurahan
27701,/kra sentiong no warung bu darmitih
27702,/- 101
27703,toko mai apa anane bae/
27704,kencana per/
27705,/
27706,stad air jamban/
27707,/audry collec
27708,/
27709,/
27710,/kpp pratama sidoarjo barat jl
27711,/kel .
27712,/ramen iga bakar
27713,/jupi barat 131
27714,/kel .
27715,/manun balikpapan
27716,/padureso raya
27717,/serv
27718,toko pak tohir/
27719,/laborat kli cito
27720,/kin 26
27721,/nologaten mer
27722,/gg . pac ray
27723,/prof .
27724,sablon sett/
27725,sinom jaya/
27726,/gg . lb
27727,/bar antik tempo
27728,/segar iii cigending kel
27729,/acc comp
27730,/jend sudi
27731,tebet timur tebet utara/
27732,/
27733,/raya bogor
27734,/raya sumo 23
27735,player 's/& lou
27736,timur kel ./
27737,/kel .
27738,/pon serut
27739,/banana paw pet
27740,/
27741,/ktm abdura saleh
27742,/
27743,/ra kesa prupuk
27744,/hus sast no
27745,/american expr
27746,/
27747,/bukit asri 1
27748,/
27749,/jl . wali -
27750,/raya anyer
27751,/
27752,/
27753,/java aquap
27754,/gang cik
27755,/edc test npg cc
27756,/gg . swad ii
27757,/nasi gor gila
27758,/
27759,/
27760,toko kosmetik/jati no
27761,/mr faros k. mas mans
27762,/jal cika pad no
27763,/graha mustika no .
27764,/ayam geprek gsp jl . sawo manila
27765,/jl tanah pasir gg.h.abu bakar rw 007
27766,/gond no
27767,toko donna/
27768,/bara 070
27769,/zyy phone sell
27770,/
27771,/gang betet
27772,/kios suyat
27773,/gadog raya
27774,/jl . yusuf sin lr abu yasin karya
27775,/
27776,/
27777,/
27778,/cisalak ged
27779,/kal panunggangan barat
27780,/
27781,kestalan banjarsari/
27782,/jl . kapuk kenc
27783,the hok jambi selatan/jl . h. adam
27784,/cgv cine
27785,toko yono/has ash
27786,/tanjung
27787,padang laweh/kel .
27788,/
27789,/raya pajaj
27790,"/sri hida ,"
27791,/kaf international
27792,/mutiara regency kab . sidoarjo
27793,/cia raya 99b ciater
27794,/kelayan selatan kel . rant
27795,/asri bus tingkir
27796,/
27797,/kh . sula
27798,/kel .
27799,/
27800,/kedoya selatan ked duri
27801,/jl dr kusumah rt
27802,/m2s kopo sayati
27803,/
27804,/
27805,/penggilingan jl . bizpark
27806,/bontoa kaka
27807,/& lou
27808,/solokan
27809,/
27810,bayu cell/
27811,/
27812,/rancabolang tulip raya
27813,duri kosambi seko/
27814,/kel .
27815,/agung agung per
27816,/and dry
27817,/maleo iv
27818,pohon beri/tanjung
27819,/
27820,/perum mad resi
27821,sekar jepun 8/
27822,pejagalan jemb gamb 2/
27823,/kalianak kali
27824,sd it al azhar/
27825,/abu kel 53
27826,tria adara residence/
27827,/
27828,/gang 14a
27829,/
27830,/moris iii dawuhan lor
27831,/ki ageng panj
27832,/kp . kenyam no.161 desa
27833,/
27834,/sdn paranggong
27835,zona new/kel . gunung
27836,/
27837,sd muhammadiyah/jalan . berlian no.2 gresik kab .
27838,/kre bun no kel .
27839,/balekambang puc 55
27840,/
27841,/nias iii
27842,/
27843,/kel .
27844,/maton house
27845,/gg . xiii oro - oro dowo klojen
27846,pak fai/
27847,/komplek kpkb
27848,bangkeng buki/
27849,/gg . mast
27850,/banyumanik gg
27851,toko nadia/
27852,sul agung/
27853,/kerajinan vinil
27854,/nerada estate blok
27855,timur mass motor/
27856,/jatibening baru bou 2
27857,/beng motor anton
27858,olim auto/
27859,/gang bukit kel .
27860,/jendral sudirman 71b
27861,/dok djunj sukagalih
27862,/family spa dan bea care
27863,/
27864,perum pon cile/
27865,/rin sari war
27866,/ks net
27867,pangkalan jati/
27868,/kap patti kel .
27869,/hasna mokoginta
27870,/gang mas kel .
27871,/gg . h. mun
27872,/
27873,taman tuah/
27874,/muktirejo sido kebumen
27875,/
27876,/
27877,perum taman/
27878,/pln persero
27879,/gg . c2
27880,/hara raya
27881,/ujung ged 37 rt
27882,/gang ramb baru
27883,sd negeri 119v tirta/
27884,/
27885,/
27886,/gg . ratna
27887,/
27888,/bengkel las pihaung
27889,"/man ten ,"
27890,pemuk sari/
27891,/rung kid gg . 2
27892,jaya merd/serasan
27893,/
27894,/
27895,/
27896,/mulawa ii
27897,/
27898,/
27899,/
27900,/boj indah raya
27901,/
27902,/jln . noto
27903,/
27904,sun sadd baru/bara -
27905,/pej bendungan
27906,/kel .
27907,"/gun sah ,"
27908,toko yani/
27909,/jambi rambung barat
27910,/villa gad hara 2
27911,/
27912,/gg . madr
27913,/raya suro 10
27914,/assa baru
27915,/
27916,pusat konveksi/sembung
27917,/
27918,/pluit raya
27919,perum wisma/kel .
27920,ha harun/
27921,/
27922,tuba ism bawah/kel .
27923,pegirian sido/
27924,/maharatu gg . bkk
27925,/karang mojo al barokah
27926,/beng sm tanjung bintang
27927,/tam arum gang
27928,/beng spesialis gurah
27929,t. hary/
27930,"/sul treng , and dry"
27931,/
27932,/balumbang jaya
27933,/haurgeulis gan
27934,/pro des nasio
27935,/per raya
27936,/raya sore cin
27937,/1 kapuk
27938,"/kch toko ,"
27939,/kap muly
27940,a. h./nasu bece
27941,/belitung selatan zafri
27942,/
27943,/berl motor
27944,/
27945,/
27946,/jl . sul m. man lrg . raden
27947,/ban sari
27948,/
27949,/warung makan bu
27950,/
27951,/raya sukamulya i
27952,/
27953,/
27954,/maje taklim at
27955,/dr harun 1
27956,/
27957,/
27958,/bidan sumi am . keb . raya geg caringin
27959,/jl . segar rejosari
27960,/tel bodas raya
27961,/agung
27962,/
27963,toko bingkai/
27964,/laun raya
27965,/pam baby shop
27966,/kh ahmad dah aziz . s.h . &
27967,/gg . teseh mak vi
27968,/gang flamb
27969,/baru bangkok
27970,/
27971,/aneka nasi gor raya manjahlega
27972,/mitra elektr
27973,/
27974,/haji
27975,/nga jaya ten vi
27976,/swa daa
27977,/raya cita lama
27978,/gang sadar
27979,/indra 144
27980,/kampung baru
27981,/
27982,/hara jaya kel . bekasi
27983,/
27984,/lor gar bagan
27985,serang jl . raya cibar/
27986,tanj indah/ges abadi
27987,/
27988,/gomb garasi
27989,/gg . ii
27990,/hiu putih raya
27991,musholla baitul/
27992,/
27993,/raya pemo
27994,/kel .
27995,/danau jemp
27996,/raya kodam sumur batu kemayoran
27997,/andir katapang
27998,nasi xv/
27999,/pt . woya jl . gading elok
28000,/angg raya
28001,/
28002,/tar raya
28003,/
28004,/
28005,/malalayang satu jam 02:00
28006,jend ahmad/
28007,/
28008,/brongg sawah i
28009,/indra jaya ii
28010,/kan act lod
28011,/arah ke
28012,/g asem
28013,/bale ayem sidomulyo jl . gancahan 7
28014,/man besar
28015,/jl lay
28016,/
28017,/
28018,/jalan :
28019,/
28020,temukus banjar/jl . sing sing
28021,/bukit duri kamp
28022,/fajar baru 4
28023,/gg . i
28024,timur no.33 kel.rawa mambok/jl.mt.haryono km.4 melawi
28025,awug beras/
28026,/bank central
28027,/amal bakti jurang mangu
28028,/komplek suaka indah
28029,/man adi kertajaya gubeng
28030,/apotek shera
28031,taman leg sumur batu babakan/
28032,simas insurtech/lt . jl . k.h .
28033,pahl no/
28034,mat rt ./
28035,/
28036,/pangk bran
28037,/nabula raya
28038,/kra sent
28039,/pacar keling
28040,/puspog barat
28041,/kamp loji
28042,/pan iv
28043,/por indone
28044,/warung
28045,/
28046,/noky cell
28047,/jl.duta harapan
28048,/cv forward
28049,/raya ben 90 beru
28050,/dpd himp lemb latihan
28051,/
28052,/giripurwo kart
28053,/
28054,/pt bpr cakra
28055,/abdul wahab
28056,/
28057,/warung lotek abu ten i
